movie_name,genre_id1,genre_1,genre_id2,genre_2,genre_id3,genre_3,genre_id4,genre_4,genre_id5,genre_5,genre_id6,genre_6,genre_id7,genre_7,genre_id8,genre_8
Rainer Werner Fassbinder's World on a Wire: Looking Ahead to Today,99,'Documentary',,,,,,,,,,,,,,
Shinjuku Boys,,,,,,,,,,,,,,,,
Angèle and Tony,10749,'Romance',,,,,,,,,,,,,,
Silvered Water,99,'Documentary',,,,,,,,,,,,,,
Austin to Boston,99,'Documentary',10402,'Music',,,,,,,,,,,,
Southern Fried Bigfoot,99,'Documentary',,,,,,,,,,,,,,
Between Two Wars,,,,,,,,,,,,,,,,
Deseo,18,'Drama',,,,,,,,,,,,,,
e-motion,99,'Documentary',,,,,,,,,,,,,,
Casting JonBenet,99,'Documentary',,,,,,,,,,,,,,
Django,18,'Drama',,,,,,,,,,,,,,
Canola,10751,'Family',18,'Drama',,,,,,,,,,,,
The Vessel,18,'Drama',,,,,,,,,,,,,,
Milton's Secret,18,'Drama',10751,'Family',,,,,,,,,,,,
God's Compass,18,'Drama',,,,,,,,,,,,,,
The Passion,18,'Drama',10402,'Music',,,,,,,,,,,,
Amy Schumer: The Leather Special,35,'Comedy',,,,,,,,,,,,,,
Dead Man Talking,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Man in 3B,9648,'Mystery',,,,,,,,,,,,,,
Halloweed,27,'Horror',35,'Comedy',,,,,,,,,,,,
Doctor's Orders,35,'Comedy',,,,,,,,,,,,,,
The Prince and the Pauper,,,,,,,,,,,,,,,,
Almost Angels,,,,,,,,,,,,,,,,
The Amorous Prawn,35,'Comedy',,,,,,,,,,,,,,
The Importance of Being Earnest,,,,,,,,,,,,,,,,
Miguel San Miguel,,,,,,,,,,,,,,,,
As You See,99,'Documentary',,,,,,,,,,,,,,
Are We Ok?,35,'Comedy',18,'Drama',,,,,,,,,,,,
Unutursam Fısılda,10402,'Music',18,'Drama',,,,,,,,,,,,
Unexpected Journey,35,'Comedy',18,'Drama',,,,,,,,,,,,
Slaves in Bondage,18,'Drama',,,,,,,,,,,,,,
Blindpassasjer,,,,,,,,,,,,,,,,
The Puppet Syndrome,18,'Drama',,,,,,,,,,,,,,
The Yellow Rolls-Royce,35,'Comedy',10749,'Romance',18,'Drama',,,,,,,,,,
The Strange Case of Wilhelm Reich,18,'Drama',,,,,,,,,,,,,,
Next Floor,35,'Comedy',,,,,,,,,,,,,,
The Shaman,53,'Thriller',878,'Science,'','',,,,,,,,,,
The Scapegoat,80,'Crime',18,'Drama',9648,'Mystery',53,'Thriller',,,,,,,,
An Elephant Can Be Extremely Deceptive,35,'Comedy',,,,,,,,,,,,,,
Little Witch Academia: The Enchanted Parade,28,'Action',16,'Animation',14,'Fantasy',35,'Comedy',,,,,,,,
Samurai X: Trust & Betrayal,16,'Animation',28,'Action',12,'Adventure',18,'Drama',10749,'Romance',,,,,,
Sleepaway Camp II: Unhappy Campers,27,'Horror',35,'Comedy',,,,,,,,,,,,
Penny Points to Paradise,35,'Comedy',,,,,,,,,,,,,,
A Day at the Beach,18,'Drama',10769,'Foreign',,,,,,,,,,,,
The Dinner,18,'Drama',53,'Thriller',,,,,,,,,,,,
Wild Mouse,35,'Comedy',80,'Crime',18,'Drama',,,,,,,,,,
The Avenue,80,'Crime',18,'Drama',,,,,,,,,,,,
The Bridge on the River Kwai: An Appreciation by Filmmaker John Milius,99,'Documentary',,,,,,,,,,,,,,
The Choirboys,18,'Drama',35,'Comedy',80,'Crime',,,,,,,,,,
The Most Fertile Man in Ireland,35,'Comedy',10769,'Foreign',,,,,,,,,,,,
Ngati,,,,,,,,,,,,,,,,
Jungle Cat,,,,,,,,,,,,,,,,
Arsenal,28,'Action',80,'Crime',53,'Thriller',,,,,,,,,,
2001: A Space Travesty,35,'Comedy',878,'Science,,,,,,,,,,,,
Brink!,18,'Drama',,,,,,,,,,,,,,
Timecop 2: The Berlin Decision,28,'Action',878,'Science,,,,,,,,,,,,
A Date for Mad Mary,10749,'Romance',18,'Drama',35,'Comedy',,,,,,,,,,
Rescue Under Fire,10752,'War',,,,,,,,,,,,,,
Jim Norton: Mouthful of Shame,35,'Comedy',,,,,,,,,,,,,,
Epoch: Evolution,28,'Action',878,'Science,'','',,,,,,,,,,
Epoch,878,'Science,,,,,,,,,,,,,,
Zoology,14,'Fantasy',18,'Drama',,,,,,,,,,,,
From Straight A's to XXX,18,'Drama',,,,,,,,,,,,,,
Snapdragon,10749,'Romance',53,'Thriller',9648,'Mystery',,,,,,,,,,
Wallace & Gromit's Cracking Contraptions,16,'Animation',35,'Comedy',,,,,,,,,,,,
Slove,28,'Action',53,'Thriller',,,,,,,,,,,,
Rad,18,'Drama',10751,'Family',,,,,,,,,,,,
Dead Man's Folly,80,'Crime',18,'Drama',53,'Thriller',9648,'Mystery',,,,,,,,
My Brother's Keeper,18,'Drama',,,,,,,,,,,,,,
Jaurès,36,'History',,,,,,,,,,,,,,
Gaea Girls,99,'Documentary',,,,,,,,,,,,,,
The Invisible Guardian,53,'Thriller',,,,,,,,,,,,,,
Haven,18,'Drama',80,'Crime',,,,,,,,,,,,
Windwalker,12,'Adventure',18,'Drama',37,'Western',,,,,,,,,,
Born in China,99,'Documentary',,,,,,,,,,,,,,
One Breath,18,'Drama',,,,,,,,,,,,,,
Population Zero,80,'Crime',9648,'Mystery',53,'Thriller',,,,,,,,,,
Poodle Springs,9648,'Mystery',80,'Crime',,,,,,,,,,,,
Gemini,53,'Thriller',,,,,,,,,,,,,,
Junior,99,'Documentary',,,,,,,,,,,,,,
Rain,99,'Documentary',,,,,,,,,,,,,,
Lily  & the Snowman,16,'Animation',,,,,,,,,,,,,,
Ma' Rosa,18,'Drama',,,,,,,,,,,,,,
Trevor Noah: Afraid of the Dark,35,'Comedy',,,,,,,,,,,,,,
The Barbarians,14,'Fantasy',12,'Adventure',,,,,,,,,,,,
Kill Squad,28,'Action',18,'Drama',,,,,,,,,,,,
Smash Palace,18,'Drama',10769,'Foreign',,,,,,,,,,,,
Icebreaker,28,'Action',12,'Adventure',53,'Thriller',,,,,,,,,,
The Tommyknockers,27,'Horror',878,'Science,,,,,,,,,,,,
Jason and the Argonauts,28,'Action',12,'Adventure',10751,'Family',14,'Fantasy',,,,,,,,
Darkman III: Die Darkman Die,28,'Action',53,'Thriller',878,'Science,,,,,,,,,,
The Gingerdead Man,14,'Fantasy',27,'Horror',35,'Comedy',,,,,,,,,,
The Time Shifters,878,'Science,'','','','',,,,,,,,,,
Inspector Gadget 2,28,'Action',12,'Adventure',35,'Comedy',10751,'Family',,,,,,,,
Species: The Awakening,27,'Horror',878,'Science,'','',,,,,,,,,,
Species III,878,'Science,'','','','',,,,,,,,,,
Population 436,18,'Drama',27,'Horror',9648,'Mystery',53,'Thriller',,,,,,,,
Lilo & Stitch 2: Stitch has a Glitch,16,'Animation',35,'Comedy',10751,'Family',,,,,,,,,,
The Stoned Age,35,'Comedy',,,,,,,,,,,,,,
Ultimate Avengers 2,12,'Adventure',16,'Animation',28,'Action',878,'Science,,,,,,,,
Totally Awesome,35,'Comedy',,,,,,,,,,,,,,
Christmas Vacation 2: Cousin Eddie's Island Adventure,35,'Comedy',,,,,,,,,,,,,,
The Legend of Billie Jean,28,'Action',18,'Drama',,,,,,,,,,,,
The Sandlot 2,35,'Comedy',10751,'Family',,,,,,,,,,,,
Introducing... Janet,,,,,,,,,,,,,,,,
Ali and Nino,18,'Drama',10749,'Romance',,,,,,,,,,,,
Thirst,28,'Action',53,'Thriller',878,'Science,,,,,,,,,,
Lost in Paris,35,'Comedy',,,,,,,,,,,,,,
The Blue Butterfly,12,'Adventure',18,'Drama',10751,'Family',,,,,,,,,,
Santo en Anónimo mortal,,,,,,,,,,,,,,,,
Madison County,27,'Horror',9648,'Mystery',53,'Thriller',,,,,,,,,,
Flor marchita,,,,,,,,,,,,,,,,
The Field Mouse,,,,,,,,,,,,,,,,
Cleopatra's Palace: In Search of a Legend,99,'Documentary',,,,,,,,,,,,,,
Ghost Planes and the Mysteries of Flight 370,99,'Documentary',,,,,,,,,,,,,,
Los indolentes,,,,,,,,,,,,,,,,
Red Water,27,'Horror',28,'Action',53,'Thriller',,,,,,,,,,
Cárcel de Mujeres,18,'Drama',,,,,,,,,,,,,,
Park Road - the Movie,9648,'Mystery',35,'Comedy',18,'Drama',,,,,,,,,,
Almost Thirty,35,'Comedy',,,,,,,,,,,,,,
El amor no es ciego,10749,'Romance',18,'Drama',,,,,,,,,,,,
El Viaje de la Nonna,35,'Comedy',,,,,,,,,,,,,,
The Things of Love,18,'Drama',10752,'War',,,,,,,,,,,,
"Pulp: a Film About Life, Death & Supermarkets",10402,'Music',99,'Documentary',,,,,,,,,,,,
The Russian Game,35,'Comedy',,,,,,,,,,,,,,
Everyone's Going to Die,,,,,,,,,,,,,,,,
Mulholland Dr.,53,'Thriller',10770,'TV,'','','','',,,,,,,,
Dave Chappelle: The Age of Spin,35,'Comedy',,,,,,,,,,,,,,
David Bowie: The Last Five Years,10402,'Music',99,'Documentary',,,,,,,,,,,,
Sami Blood,18,'Drama',,,,,,,,,,,,,,
Love and Fury,18,'Drama',,,,,,,,,,,,,,
Blood Rage,27,'Horror',,,,,,,,,,,,,,
About The Pink Sky,18,'Drama',,,,,,,,,,,,,,
The Evil Within,27,'Horror',,,,,,,,,,,,,,
Space Mutiny,10749,'Romance',12,'Adventure',878,'Science,,,,,,,,,,
Harmonia,,,,,,,,,,,,,,,,
Streit's: Matzo and the American Dream,36,'History',99,'Documentary',10751,'Family',,,,,,,,,,
The Last Laugh,99,'Documentary',,,,,,,,,,,,,,
25 April,99,'Documentary',,,,,,,,,,,,,,
The Secret of Evil,27,'Horror',9648,'Mystery',53,'Thriller',,,,,,,,,,
Torn Apart,18,'Drama',10749,'Romance',,,,,,,,,,,,
Enemies with Benefits,35,'Comedy',,,,,,,,,,,,,,
Going South,18,'Drama',,,,,,,,,,,,,,
Missing,14,'Fantasy',53,'Thriller',,,,,,,,,,,,
The Last Word,35,'Comedy',18,'Drama',,,,,,,,,,,,
Aventure Malgache,10752,'War',,,,,,,,,,,,,,
Encounter at Raven's Gate,14,'Fantasy',18,'Drama',53,'Thriller',878,'Science,,,,,,,,
CHiPS,28,'Action',35,'Comedy',80,'Crime',,,,,,,,,,
Table 19,35,'Comedy',18,'Drama',,,,,,,,,,,,
Going in Style,80,'Crime',35,'Comedy',18,'Drama',,,,,,,,,,
Bokeh,18,'Drama',878,'Science,'','',,,,,,,,,,
Alibi.com,35,'Comedy',,,,,,,,,,,,,,
Island in the Sky,12,'Adventure',18,'Drama',,,,,,,,,,,,
Dave Chappelle: Deep in the Heart of Texas,35,'Comedy',,,,,,,,,,,,,,
Red Nightmare,18,'Drama',878,'Science,,,,,,,,,,,,
All Nighter,35,'Comedy',,,,,,,,,,,,,,
Mr & Mme Adelman,10749,'Romance',18,'Drama',35,'Comedy',,,,,,,,,,
Winstanley,18,'Drama',,,,,,,,,,,,,,
9 Dalmuir West,99,'Documentary',,,,,,,,,,,,,,
Leave to Remain,18,'Drama',,,,,,,,,,,,,,
Hercules,28,'Action',12,'Adventure',14,'Fantasy',,,,,,,,,,
Posthumous Memories,18,'Drama',35,'Comedy',,,,,,,,,,,,
"Didi, the Goofy Cupid",10749,'Romance',35,'Comedy',10751,'Family',,,,,,,,,,
Arirang,99,'Documentary',,,,,,,,,,,,,,
The Batman Shootings,99,'Documentary',36,'History',,,,,,,,,,,,
10 Days in a Madhouse,18,'Drama',,,,,,,,,,,,,,
Deidra & Laney Rob a Train,18,'Drama',35,'Comedy',80,'Crime',,,,,,,,,,
How to Live in the German Federal Republic,99,'Documentary',,,,,,,,,,,,,,
Dumbland,,,,,,,,,,,,,,,,
Carnage: Swallowing the Past,878,'Science,'','','','',,,,,,,,,,
Boys of Abu Ghraib,18,'Drama',10752,'War',53,'Thriller',,,,,,,,,,
A Flying Jatt,14,'Fantasy',28,'Action',12,'Adventure',,,,,,,,,,
Fog in August,18,'Drama',,,,,,,,,,,,,,
A.D. The Bible Continues,,,,,,,,,,,,,,,,
The Lost World of Communism,99,'Documentary',,,,,,,,,,,,,,
The Novelist,10749,'Romance',18,'Drama',,,,,,,,,,,,
Shooters,28,'Action',80,'Crime',10769,'Foreign',53,'Thriller',,,,,,,,
A tiro limpio,80,'Crime',,,,,,,,,,,,,,
Confessions of an Eco-Terrorist,99,'Documentary',,,,,,,,,,,,,,
The Fatal Glass of Beer,35,'Comedy',,,,,,,,,,,,,,
Half -Life,878,'Science,'','',,,,,,,,,,,,
Cleopatra,18,'Drama',36,'History',,,,,,,,,,,,
The Most Hated Woman in America,80,'Crime',18,'Drama',,,,,,,,,,,,
Videograms of a Revolution,99,'Documentary',,,,,,,,,,,,,,
O Kadhal Kanmani,18,'Drama',10751,'Family',10749,'Romance',,,,,,,,,,
Nayakan,18,'Drama',28,'Action',10769,'Foreign',,,,,,,,,,
The Secret Game,18,'Drama',,,,,,,,,,,,,,
Apex: The Story of the Hypercar,99,'Documentary',,,,,,,,,,,,,,
Gettin' In,35,'Comedy',,,,,,,,,,,,,,
Vine of the Soul: Encounters with Ayahuasca,99,'Documentary',,,,,,,,,,,,,,
Swashbuckler,12,'Adventure',28,'Action',35,'Comedy',,,,,,,,,,
Bitter Harvest,10752,'War',18,'Drama',36,'History',10749,'Romance',,,,,,,,
People You May Know,35,'Comedy',18,'Drama',,,,,,,,,,,,
All You Need is Love,10749,'Romance',35,'Comedy',18,'Drama',,,,,,,,,,
You Should Meet My Son,35,'Comedy',10751,'Family',,,,,,,,,,,,
Esteros,35,'Comedy',18,'Drama',10749,'Romance',,,,,,,,,,
Novatos,18,'Drama',,,,,,,,,,,,,,
Eating Out,35,'Comedy',,,,,,,,,,,,,,
Eating Out 2: Sloppy Seconds,35,'Comedy',10749,'Romance',,,,,,,,,,,,
Eating Out: All You Can Eat,35,'Comedy',,,,,,,,,,,,,,
A Esperança é a Última Que Morre,35,'Comedy',,,,,,,,,,,,,,
Nothing in Return,18,'Drama',,,,,,,,,,,,,,
Monster Pies,18,'Drama',10749,'Romance',,,,,,,,,,,,
Mulligans,18,'Drama',,,,,,,,,,,,,,
Rock Haven,18,'Drama',10749,'Romance',,,,,,,,,,,,
John Apple Jack,10749,'Romance',35,'Comedy',,,,,,,,,,,,
Triple Crossed,9648,'Mystery',53,'Thriller',,,,,,,,,,,,
Awakening,,,,,,,,,,,,,,,,
Tell No One,35,'Comedy',,,,,,,,,,,,,,
Vengeance: A Love Story,28,'Action',53,'Thriller',,,,,,,,,,,,
Workers Leaving the Factory,,,,,,,,,,,,,,,,
The Amazing Truth About Queen Raquela,99,'Documentary',18,'Drama',,,,,,,,,,,,
Princesa,18,'Drama',10769,'Foreign',10749,'Romance',,,,,,,,,,
Pluto,18,'Drama',,,,,,,,,,,,,,
Turk 182!,28,'Action',35,'Comedy',18,'Drama',,,,,,,,,,
The Quiet Family,27,'Horror',35,'Comedy',,,,,,,,,,,,
Enter the Warriors Gate,28,'Action',12,'Adventure',,,,,,,,,,,,
The Bar,27,'Horror',53,'Thriller',35,'Comedy',,,,,,,,,,
Vulcania,878,'Science,'','',,,,,,,,,,,,
A Bullet for Pretty Boy,28,'Action',18,'Drama',80,'Crime',53,'Thriller',,,,,,,,
The Flag of Iron,28,'Action',18,'Drama',,,,,,,,,,,,
Caprice,35,'Comedy',10749,'Romance',,,,,,,,,,,,
Aurélie Laflamme: Les pieds sur terre,35,'Comedy',,,,,,,,,,,,,,
"Nativity 3: Dude, Where's My Donkey?!",35,'Comedy',,,,,,,,,,,,,,
7:35 in the Morning,,,,,,,,,,,,,,,,
The Story of the Kelly Gang,36,'History',28,'Action',18,'Drama',80,'Crime',,,,,,,,
Deadly Revenge,53,'Thriller',,,,,,,,,,,,,,
That's Not Us,18,'Drama',,,,,,,,,,,,,,
Our Loved Ones,18,'Drama',,,,,,,,,,,,,,
Middle Man,18,'Drama',35,'Comedy',80,'Crime',53,'Thriller',,,,,,,,
Demobbed,35,'Comedy',,,,,,,,,,,,,,
Galgameth,,,,,,,,,,,,,,,,
My Little Princess,18,'Drama',,,,,,,,,,,,,,
A Plasticine Crow,16,'Animation',,,,,,,,,,,,,,
Closed Spaces,35,'Comedy',18,'Drama',,,,,,,,,,,,
RRRrrrr!!!,35,'Comedy',,,,,,,,,,,,,,
Pandora,53,'Thriller',18,'Drama',28,'Action',,,,,,,,,,
Song For a Raggy Boy,18,'Drama',10749,'Romance',,,,,,,,,,,,
The Old Man and the Sea,16,'Animation',18,'Drama',,,,,,,,,,,,
One Hundredth of a Second,18,'Drama',10752,'War',,,,,,,,,,,,
Amphibian Man,12,'Adventure',878,'Science,'','',,,,,,,,,,
Sky. Plane. Girl.,,,,,,,,,,,,,,,,
Cruelty,,,,,,,,,,,,,,,,
The Castle,18,'Drama',,,,,,,,,,,,,,
Shadowboxing,28,'Action',,,,,,,,,,,,,,
Miles,18,'Drama',,,,,,,,,,,,,,
Smurfs: The Lost Village,12,'Adventure',16,'Animation',35,'Comedy',10751,'Family',,,,,,,,
The Discovery,18,'Drama',10749,'Romance',878,'Science,'','',,,,,,,,
Is That a Gun in Your Pocket?,35,'Comedy',,,,,,,,,,,,,,
Big Jet,,,,,,,,,,,,,,,,
Rejected,16,'Animation',35,'Comedy',,,,,,,,,,,,
Viceroy's House,18,'Drama',36,'History',,,,,,,,,,,,
Toward the Terra,16,'Animation',12,'Adventure',28,'Action',878,'Science,,,,,,,,
Spring on Zarechnaya Street,10749,'Romance',,,,,,,,,,,,,,
The Devotion of Suspect X,9648,'Mystery',53,'Thriller',,,,,,,,,,,,
The Zookeeper's Wife,18,'Drama',36,'History',,,,,,,,,,,,
Max and the Junkmen,53,'Thriller',,,,,,,,,,,,,,
The Outskirts,18,'Drama',,,,,,,,,,,,,,
Wild Field,18,'Drama',,,,,,,,,,,,,,
Yoroi: Samurai zombie,27,'Horror',28,'Action',10769,'Foreign',,,,,,,,,,
Mud Zombies,27,'Horror',,,,,,,,,,,,,,
Murder in Three Acts,80,'Crime',18,'Drama',9648,'Mystery',,,,,,,,,,
Female Fight Club,18,'Drama',28,'Action',,,,,,,,,,,,
Ithaca,18,'Drama',,,,,,,,,,,,,,
La Bionda,,,,,,,,,,,,,,,,
"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",99,'Documentary',,,,,,,,,,,,,,
I still hide to smoke,,,,,,,,,,,,,,,,
Louise by the Shore,16,'Animation',,,,,,,,,,,,,,
The Bed-Sitting Room,18,'Drama',35,'Comedy',,,,,,,,,,,,
Days of Hope,10752,'War',18,'Drama',,,,,,,,,,,,
No Man's Island,10749,'Romance',35,'Comedy',,,,,,,,,,,,
Lone Wolves,28,'Action',878,'Science,,,,,,,,,,,,
Julie & Jack,10749,'Romance',878,'Science,,,,,,,,,,,,
The Kids Are Alright,99,'Documentary',10402,'Music',,,,,,,,,,,,
Eloise,27,'Horror',9648,'Mystery',53,'Thriller',,,,,,,,,,
The Coming Days,18,'Drama',878,'Science,,,,,,,,,,,,
Gifted,18,'Drama',,,,,,,,,,,,,,
White Coffin,53,'Thriller',27,'Horror',28,'Action',,,,,,,,,,
Brave Miss World,99,'Documentary',,,,,,,,,,,,,,
Born to Race: Fast Track,28,'Action',,,,,,,,,,,,,,
Band of Brothers,28,'Action',18,'Drama',10752,'War',,,,,,,,,,
Hornblower: Loyalty,12,'Adventure',18,'Drama',10752,'War',,,,,,,,,,
Teen Titans: The Judas Contract,878,'Science,'','','','',,,,,,,,,,
The Champions,99,'Documentary',,,,,,,,,,,,,,
Going Under,18,'Drama',,,,,,,,,,,,,,
Milling the Militants,,,,,,,,,,,,,,,,
Johanneksen leipäpuu,,,,,,,,,,,,,,,,
Louis C.K. 2017,35,'Comedy',,,,,,,,,,,,,,
De Premier,53,'Thriller',,,,,,,,,,,,,,
24,28,'Action',878,'Science,'','',,,,,,,,,,
X: The Unheard Music,10402,'Music',99,'Documentary',,,,,,,,,,,,
The Collector,18,'Drama',53,'Thriller',,,,,,,,,,,,
Cantábrico: Los dominios del oso pardo,99,'Documentary',,,,,,,,,,,,,,
A Place in the World,28,'Action',18,'Drama',,,,,,,,,,,,
Habibie & Ainun,18,'Drama',,,,,,,,,,,,,,
The Wild Women of Wongo,12,'Adventure',35,'Comedy',14,'Fantasy',,,,,,,,,,
Aftermath,18,'Drama',53,'Thriller',,,,,,,,,,,,
Beware! The Blob,35,'Comedy',878,'Science,'','',,,,,,,,,,
Small Town Killers,35,'Comedy',80,'Crime',18,'Drama',,,,,,,,,,
Type O Negative: After Dark,10402,'Music',,,,,,,,,,,,,,
Sideways,10769,'Foreign',35,'Comedy',10749,'Romance',,,,,,,,,,
Between Two Fires,18,'Drama',10749,'Romance',53,'Thriller',,,,,,,,,,
The Making of 'The Bridge on the River Kwai',99,'Documentary',,,,,,,,,,,,,,
The Baker,35,'Comedy',80,'Crime',,,,,,,,,,,,
The Secret Scripture,18,'Drama',,,,,,,,,,,,,,
There Once Was a Dog,16,'Animation',35,'Comedy',10751,'Family',,,,,,,,,,
The Bigfoot Project,35,'Comedy',,,,,,,,,,,,,,
The Case for Christ,18,'Drama',,,,,,,,,,,,,,
1 Mile to You,18,'Drama',10749,'Romance',,,,,,,,,,,,
Spark: A Space Tail,12,'Adventure',16,'Animation',35,'Comedy',10751,'Family',878,'Science,,,,,,
"Everything, Everything",18,'Drama',10749,'Romance',,,,,,,,,,,,
Diary of a Wimpy Kid: The Long Haul,35,'Comedy',10751,'Family',,,,,,,,,,,,
Félicité,18,'Drama',,,,,,,,,,,,,,
"Dr. Syn, Alias the Scarecrow",12,'Adventure',10751,'Family',,,,,,,,,,,,
Twin Peaks: Fire Walk with Me - The Missing Pieces,10770,'TV,'','','','','','',,,,,,,,
Bread of Happiness,35,'Comedy',12,'Adventure',,,,,,,,,,,,
We are the tide,9648,'Mystery',18,'Drama',878,'Science,,,,,,,,,,
Her Love Boils Bathwater,18,'Drama',35,'Comedy',,,,,,,,,,,,
Dance to Death,28,'Action',14,'Fantasy',,,,,,,,,,,,
The Spacewalker,12,'Adventure',18,'Drama',36,'History',,,,,,,,,,
Night's Tightrope,18,'Drama',,,,,,,,,,,,,,
Baywatch,28,'Action',35,'Comedy',,,,,,,,,,,,
Unforgettable,18,'Drama',53,'Thriller',,,,,,,,,,,,
Snatched,28,'Action',35,'Comedy',,,,,,,,,,,,
Replica,10749,'Romance',878,'Science,'','',,,,,,,,,,
Life Upside Down,18,'Drama',,,,,,,,,,,,,,
Type O Negative: Symphony for the Devil,10402,'Music',,,,,,,,,,,,,,
Superbia,16,'Animation',,,,,,,,,,,,,,
The Mummy,53,'Thriller',28,'Action',12,'Adventure',,,,,,,,,,
Verschwende deine Jugend,35,'Comedy',18,'Drama',10402,'Music',,,,,,,,,,
The New Swiss Family Robinson,12,'Adventure',,,,,,,,,,,,,,
From a House on Willow Street,28,'Action',27,'Horror',,,,,,,,,,,,
Life-Size,35,'Comedy',10751,'Family',14,'Fantasy',,,,,,,,,,
The Matrimaniac,10749,'Romance',35,'Comedy',,,,,,,,,,,,
Still Life,99,'Documentary',,,,,,,,,,,,,,
Adama,16,'Animation',18,'Drama',,,,,,,,,,,,
Taxandria,14,'Fantasy',16,'Animation',12,'Adventure',,,,,,,,,,
In Memory of My Father,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Mouse and His Child,16,'Animation',18,'Drama',10751,'Family',,,,,,,,,,
1:54,18,'Drama',,,,,,,,,,,,,,
The Sweet Life,10749,'Romance',18,'Drama',35,'Comedy',,,,,,,,,,
Back to the Well: 'Clerks II',99,'Documentary',,,,,,,,,,,,,,
Prison Images,99,'Documentary',,,,,,,,,,,,,,
Boy Missing,9648,'Mystery',53,'Thriller',,,,,,,,,,,,
Granny O'Grimm's Sleeping Beauty,16,'Animation',,,,,,,,,,,,,,
The Fate of the Furious,28,'Action',80,'Crime',53,'Thriller',,,,,,,,,,
Cezanne and I,35,'Comedy',18,'Drama',,,,,,,,,,,,
Wild and Woolly,18,'Drama',28,'Action',35,'Comedy',,,,,,,,,,
After Porn Ends 2,99,'Documentary',,,,,,,,,,,,,,
Burning Sands,18,'Drama',,,,,,,,,,,,,,
Scoop!,9648,'Mystery',,,,,,,,,,,,,,
I Am Not Madame Bovary,35,'Comedy',18,'Drama',,,,,,,,,,,,
The Legend Is Born: Ip Man,18,'Drama',28,'Action',36,'History',,,,,,,,,,
Teleios,878,'Science,,,,,,,,,,,,,,
Right Here Right Now,18,'Drama',,,,,,,,,,,,,,
Sandy Wexler,35,'Comedy',,,,,,,,,,,,,,
Walking with the Enemy,28,'Action',18,'Drama',,,,,,,,,,,,
Extortion,28,'Action',12,'Adventure',80,'Crime',18,'Drama',53,'Thriller',,,,,,
The Swan Princess Christmas,16,'Animation',,,,,,,,,,,,,,
The Game Is Over,18,'Drama',10749,'Romance',,,,,,,,,,,,
Betting on Zero,99,'Documentary',,,,,,,,,,,,,,
Judging Japan,99,'Documentary',,,,,,,,,,,,,,
The Creators of the Shopping Worlds,,,,,,,,,,,,,,,,
Here Alone,18,'Drama',27,'Horror',878,'Science,'','',,,,,,,,
London Spy,10749,'Romance',80,'Crime',18,'Drama',9648,'Mystery',53,'Thriller',,,,,,
The Transfiguration,27,'Horror',18,'Drama',,,,,,,,,,,,
"Sweet, Sweet Lonely Girl",18,'Drama',27,'Horror',53,'Thriller',,,,,,,,,,
Fantozzi Against the Wind,35,'Comedy',,,,,,,,,,,,,,
Love on the Run,35,'Comedy',14,'Fantasy',10749,'Romance',,,,,,,,,,
The Rift,53,'Thriller',27,'Horror',878,'Science,,,,,,,,,,
Another Evil,35,'Comedy',27,'Horror',,,,,,,,,,,,
Au Revoir Taipei,35,'Comedy',10769,'Foreign',,,,,,,,,,,,
L'allenatore nel pallone,35,'Comedy',,,,,,,,,,,,,,
White Collar Blues,35,'Comedy',,,,,,,,,,,,,,
I Am Self-Sufficient,35,'Comedy',18,'Drama',,,,,,,,,,,,
Win It All,35,'Comedy',,,,,,,,,,,,,,
Captain Underpants: The First Epic Movie,28,'Action',16,'Animation',35,'Comedy',10751,'Family',,,,,,,,
3 Idiotas,10751,'Family',35,'Comedy',,,,,,,,,,,,
Band Aid,35,'Comedy',,,,,,,,,,,,,,
It Comes at Night,27,'Horror',9648,'Mystery',53,'Thriller',,,,,,,,,,
Megan Leavey,18,'Drama',10752,'War',,,,,,,,,,,,
My Cousin Rachel,18,'Drama',10749,'Romance',,,,,,,,,,,,
I Love You Both,35,'Comedy',,,,,,,,,,,,,,
11:55,18,'Drama',80,'Crime',,,,,,,,,,,,
Cars 3,10751,'Family',35,'Comedy',16,'Animation',12,'Adventure',,,,,,,,
Maudie,18,'Drama',36,'History',10749,'Romance',,,,,,,,,,
Resident Evil: Vendetta,28,'Action',12,'Adventure',16,'Animation',27,'Horror',9648,'Mystery',878,'Science,,,,
Secrets of the Summer House,53,'Thriller',18,'Drama',27,'Horror',9648,'Mystery',,,,,,,,
Mad Families,35,'Comedy',,,,,,,,,,,,,,
False Confessions,18,'Drama',35,'Comedy',,,,,,,,,,,,
From the Sea to the Land Beyond,99,'Documentary',,,,,,,,,,,,,,
Boyka: Undisputed IV,53,'Thriller',28,'Action',80,'Crime',,,,,,,,,,
The Ten Lives of Titanics the Cat,18,'Drama',28,'Action',53,'Thriller',9648,'Mystery',10751,'Family',10769,'Foreign',,,,
The Last Joint Venture,35,'Comedy',80,'Crime',18,'Drama',9648,'Mystery',,,,,,,,
Escape,18,'Drama',,,,,,,,,,,,,,
"God Respects Us When We Work, but Loves Us When We Dance",,,,,,,,,,,,,,,,
Hotel E,16,'Animation',,,,,,,,,,,,,,
The Marine 5: Battleground,28,'Action',,,,,,,,,,,,,,
